rs_mode,symbol,signal_date,signal_close,rs_at_signal,entry_date,entry_price,qty,desired_qty,partial,stop_price,entry_cost,cost_basis,exit_signal_date,exit_date,exit_price,exit_type,exit_cost,net_pnl,pnl_pct,price_pnl_pct,bars_held,days_held
proxy,INTC,2017-12-18,46.2599983215332,10.959121801840613,2017-12-19,46.29999923706055,260882.92020895306,271447.0623353391,True,43.0589992904663,24157.75801327331,12103036.764649928,,2018-01-04,43.0589992904663,STOP,22466.714952344177,-892146.003430184,-7.371257485029946,-7.000000000000006,11,16
proxy,CTAS,2017-07-21,34.60749816894531,3.8106039935780824,2017-07-24,34.59749984741211,207547.7609361409,339440.9387850198,True,32.17567485809326,14361.26725463772,7194994.894573498,2018-02-05,2018-02-06,38.60499954223633,EXIT_MA,16024.762431863788,801361.558926533,11.1377641078095,11.583206048121353,136,197
proxy,TXN,2017-12-14,100.25,9.6937804996941,2017-12-15,101.27999877929688,125355.95451748915,125355.95451748915,False,94.19039886474609,25392.101841017793,12721443.022349915,2018-02-05,2018-02-06,102.62000274658203,EXIT_MA,25728.056793770298,116857.31774146482,0.9185853958246858,1.3230687040243883,34,53
proxy,FTNT,2017-12-15,8.727999687194824,5.18236736057982,2017-12-18,8.777999877929688,1434900.394837636,1434900.394837636,False,8.16353988647461,25191.11098145206,12620746.60170748,2018-02-05,2018-02-06,9.053999900817871,EXIT_MA,25983.176065086962,344858.25477091223,2.7324711101025976,3.1442245013254544,33,50
proxy,GOOG,2017-12-15,53.20949935913086,4.762236308385309,2017-12-18,53.30400085449219,83842.84058974682,235367.93896087477,True,49.57272079467773,8938.317692877832,4478097.164131794,2018-02-05,2018-02-06,51.35900115966797,EXIT_MA,8612.169094157327,-180624.78614728805,-4.033516458598488,-3.648881254023739,33,50
proxy,CSCO,2018-01-03,39.16999816894531,2.459028789391196,2018-01-04,39.04999923706055,24950.874257335214,323926.08089207683,True,36.316499290466304,1948.6632414258675,976280.2839543596,2018-02-05,2018-02-06,38.33000183105469,EXIT_MA,1912.734111940148,-21825.962096225703,-2.235624590084014,-1.843783406076338,22,33
proxy,MAR,2017-09-25,108.87000274658203,12.702456233222842,2017-09-26,109.06999969482422,106981.5314253947,106981.5314253947,False,101.43509971618651,23336.951199839255,11691812.551119467,2018-02-08,2018-02-09,134.5399932861328,EXIT_MA,28786.58903942562,2672695.379553916,22.859546951067145,23.35196998493916,94,136
proxy,ODFL,2017-11-29,42.349998474121094,22.226928178019456,2017-11-30,42.776668548583984,302195.1146505055,302195.1146505055,False,39.7823017501831,25853.80051281202,12952754.05691882,2018-02-08,2018-02-09,44.7599983215332,EXIT_MA,27052.50564906432,546446.2619642746,4.218765056164915,4.636475537351936,48,71
proxy,MSFT,2017-12-15,86.8499984741211,9.484722201749602,2017-12-18,87.12000274658203,144200.46536938474,144200.46536938474,False,81.02160255432128,25125.489878078413,12587870.428917285,2018-02-08,2018-02-09,86.30000305175781,EXIT_MA,24889.0012028856,-168258.82867737114,-1.3366742979085742,-0.9412301067178164,36,53
proxy,NVDA,2018-01-03,5.3117499351501465,42.80008332298526,2018-01-04,5.394000053405762,2388701.3037743135,2388701.3037743135,False,5.016420049667358,25769.30992025812,12910424.270049319,2018-03-23,2018-03-26,5.949999809265137,EXIT_MA,28425.5446036971,1273922.4871955328,9.867394444587578,10.307744722922596,55,81
proxy,CSCO,2018-02-15,44.08000183105469,15.853767492696512,2018-02-16,43.88999938964844,303504.4726653228,303504.4726653228,False,40.81769943237305,26641.62224007318,13347452.742276663,2018-03-23,2018-03-26,43.25,EXIT_MA,26253.136885550426,-247137.4363870006,-1.8515700423064139,-1.458189561514056,25,38
proxy,SHOP,2018-02-14,13.755999565124512,49.79208970297114,2018-02-15,13.5,956484.5310822543,956484.5310822543,False,12.555,25825.082339220866,12938366.251949655,2018-03-27,2018-03-28,12.75,EXIT_MA,24390.355542597485,-767578.8361935113,-5.932579285872715,-5.555555555555558,28,41
proxy,WDAY,2018-01-04,109.25,3.0905850761076743,2018-01-05,109.94000244140625,101769.2694678198,115389.51704046984,True,102.2442022705078,22377.02746750448,11210890.761219744,2018-03-28,2018-03-29,125.08000183105469,EXIT_MA,25458.600822759996,1492951.0493374951,13.316970802193975,13.771147037874098,57,83
proxy,NFLX,2018-01-02,20.10700035095215,15.246815131268827,2018-01-03,20.204999923706055,626680.1263471795,626680.1263471795,False,18.79064992904663,25324.14381006573,12687396.04884293,2018-04-02,2018-04-03,28.545000076293945,EXIT_MA,35777.16850878428,5165411.037040427,40.71293287570624,41.27691256659083,61,90
proxy,INTU,2018-02-20,173.57000732421875,11.487038424559397,2018-02-21,174.5,77550.38584498684,77550.38584498684,False,162.285,27065.084659900407,13559607.414610105,2018-04-06,2018-04-09,168.77000427246094,EXIT_MA,26176.35790077885,-497604.82212146,-3.6697583263753235,-3.283665173374817,32,47
proxy,NFLX,2018-04-17,33.60599899291992,70.14122789374271,2018-04-18,33.630001068115234,410826.01705917367,410826.01705917367,False,31.275900993347165,27632.158785019077,13843711.551294558,,2018-04-24,31.275900993347165,STOP,25697.90767006774,-1020455.623930756,-7.371257485029951,-7.000000000000006,5,6
proxy,ISRG,2018-04-18,157.00999450683594,26.349558470252777,2018-04-19,155.6699981689453,87905.77059070102,87905.77059070102,False,144.77309829711913,27368.58229378831,13711659.729187943,,2018-04-24,144.77309829711913,STOP,25452.781533223126,-1010721.7441096026,-7.371257485029943,-7.000000000000006,4,5
proxy,SHOP,2018-04-30,13.36299991607666,25.88414791455098,2018-05-01,12.508000373840332,1002906.1914336387,1002906.1914336387,False,11.632440347671508,25088.702034757473,12569439.719413495,2018-05-01,2018-05-02,12.6850004196167,EXIT_MA,25443.730918343786,126982.00884005427,1.0102439860062387,1.4150946633048722,1,1
proxy,IDXX,2018-05-04,212.1999969482422,17.42825783685575,2018-05-07,215.75,61139.504449860455,64192.216861525034,True,200.64749999999998,26381.696170114785,13217229.781227507,,2018-05-16,200.64749999999998,STOP,24534.977438206748,-974276.039562339,-7.371257485029941,-7.000000000000006,8,9
