symbol,signal_date,entry_date,entry_price,exit_signal_date,close,rs_pct,vol_x,breakout_pct,from_high52,contraction,dry_up,regime_on,ext50_pct,ma50_over_ma200_pct,above_lo52_pct,atr20_pct,trading_value50,ret20_pct,b_dist200_pct,b_dist20_pct,entry_gap_pct,exit_date,exit_price,exit_type,bars_held,pnl_pct,net_pnl_pct,mfe_pct,mae_pct,n_same_day,breadth_tt_pct,b_ret20_pct,b_ret60_pct
011780.KS,2016-10-04,2016-10-05,73300.0,,73300.0,90.84967320261438,2.438494916261743,1.9471488178025131,-2.0053475935828846,1.1153846153846154,1.0377104058103732,True,10.855690995432688,7.671702429949145,53.18704284221525,3.246930422919509,9369741542.0,6.386066763425258,3.9066743280338434,0.5721303853959192,0.0,2016-10-31,67000.0,STOP,18,-8.594815825375168,-8.959706780164101,7.5034106412005475,-10.504774897680768,1,20.77922077922078,0.993295297058916,3.2670870560143284
036570.KS,2016-10-05,2016-10-06,303000.0,,303500.0,92.81045751633987,1.4350906042920388,1.3355592654423987,0.0,0.6621621621621622,0.838596832022951,True,12.993298585256884,10.27630660590384,66.75824175824177,2.009884678747941,32205674900.0,10.564663023679422,3.785336293426611,0.43124731698831464,-0.16474464579900872,2016-10-12,281790.0,STOP,4,-6.999999999999995,-7.371257485029947,1.320132013201314,-9.405940594059404,1,20.12987012987013,0.9976794290077917,5.113869360597079
005930.KS,2016-10-06,2016-10-07,34000.0,,33820.0,91.50326797385621,2.458193336032858,2.360774818401934,0.0,0.9909801563439568,1.1333193460171667,True,6.710587760150433,16.578263972162354,52.068345323741006,2.7232406859846243,395241254320.0,5.886036318096433,4.376257263098671,0.9663022108855168,0.5322294500295754,2016-10-11,31619.999999999996,STOP,2,-7.000000000000006,-7.371257485029958,0.9411764705882453,-9.11764705882353,1,18.83116883116883,1.32413564270204,4.620891505571811
009540.KS,2016-10-07,2016-10-10,97931.51562,,97605.07031,96.73202614379085,1.5746203787375088,2.04777605027755,0.0,0.9375002289247327,0.7374740935243955,True,11.326231115326046,21.792836827517515,84.11328756598395,3.1605355727959044,38089796500.02321,5.281684322365265,3.768394654493745,0.41951681334013724,0.33445527877107306,2016-11-01,91076.3095266,STOP,16,-7.000000000000006,-7.371257485029947,4.666661953577145,-8.333334655685986,1,17.532467532467532,-0.30484392655730774,4.620247267528876
005490.KS,2016-10-24,2016-10-25,247000.0,,246500.0,88.31168831168831,1.424897565897399,1.0245901639344357,-1.0040160642570295,0.8691796008869179,1.063111157594298,True,7.957780405553372,7.956170730842427,58.012820512820504,2.160243407707911,60490298190.0,8.590308370044042,3.271465267087481,0.1506350286208713,0.20283975659229903,2016-11-09,229709.99999999997,STOP,11,-7.000000000000018,-7.371257485029958,1.4170040485830038,-8.2995951417004,2,16.883116883116884,-0.3081724474064962,1.7601596639940986
032640.KS,2016-10-24,2016-10-25,12100.0,,12150.0,76.62337662337663,1.7422226846415672,2.1008403361344463,0.0,1.1727748691099475,0.9970750545306829,True,5.131089383057885,6.604065104394885,36.21076233183857,1.9958847736625516,10611807217.0,4.741379310344818,3.271465267087481,0.1506350286208713,-0.4115226337448541,2016-11-11,11253.0,STOP,13,-6.999999999999995,-7.371257485029936,4.958677685950419,-7.851239669421483,2,16.883116883116884,-0.3081724474064962,1.7601596639940986
005490.KS,2016-12-08,2016-12-09,278000.0,,279000.0,95.45454545454545,2.0989506770046256,5.283018867924527,0.0,1.0476190476190477,1.4484721548594959,True,14.101096024865045,8.917594654788408,78.84615384615385,2.553763440860215,92664136040.0,12.955465587044523,1.6579304105844406,2.540785634668108,-0.35842293906810374,2016-12-19,258539.99999999997,STOP,6,-7.000000000000006,-7.371257485029947,1.618705035971213,-7.374100719424459,4,12.337662337662337,1.4216503715767548,-0.3336841416127667
036460.KS,2016-12-08,2016-12-09,46550.0,2017-01-23,47100.0,85.71428571428571,1.893717952024707,1.7278617710583255,0.0,1.0413943355119826,0.9288337380919466,True,4.850737962200302,7.42410292587854,49.76152623211447,2.3938428874734607,10920578092.0,4.088397790055254,1.6579304105844406,2.540785634668108,-1.1677282377919318,2017-01-24,46050.0,EXIT_MA,31,-1.074113856068748,-1.4690275732101798,6.766917293233088,-2.9001074113856107,4,12.337662337662337,1.4216503715767548,-0.3336841416127667
055550.KS,2016-12-08,2016-12-09,47250.0,2017-01-09,47300.0,86.36363636363636,2.572905044369244,2.2702702702702693,0.0,0.9866071428571429,1.0506473294859098,True,9.399574428716818,6.060271553151564,31.02493074792243,2.4841437632135306,44906177337.0,7.499999999999996,1.6579304105844406,2.540785634668108,-0.10570824524313016,2017-01-10,44800.0,EXIT_MA,21,-5.185185185185182,-5.563687439934939,2.4338624338624326,-5.714285714285716,4,12.337662337662337,1.4216503715767548,-0.3336841416127667
105560.KS,2016-12-08,2016-12-09,43800.0,2017-04-10,44400.0,90.25974025974025,1.9582436075610858,2.422145328719716,0.0,0.9427027027027027,0.9706699736329424,True,8.179226664717486,13.650806836825824,56.8904593639576,2.5731981981981984,47272071288.0,5.840286054827182,1.6579304105844406,2.540785634668108,-1.3513513513513487,2017-04-11,47150.0,EXIT_MA,83,7.648401826484008,7.218667687456137,18.493150684931514,-4.109589041095896,4,12.337662337662337,1.4216503715767548,-0.3336841416127667
047050.KS,2016-12-12,2016-12-13,29050.0,,28800.0,93.5064935064935,1.7043204668086245,1.0526315789473717,0.0,1.1447963800904977,1.1378940214148543,True,11.175448755066597,9.23466160657811,138.01652892561984,4.001736111111111,6667114652.0,10.769230769230775,1.4105725590181528,2.107460935989458,0.868055555555558,2016-12-29,27016.5,STOP,12,-6.999999999999995,-7.371257485029936,1.2048192771084265,-7.40103270223752,1,12.987012987012985,2.6762543232221825,1.3944464833330228
006040.KS,2016-12-14,2016-12-15,67057.67188,2017-01-25,66568.91406,89.6103896103896,2.7077876834223162,0.29454564416901974,0.0,0.863568374706729,1.3606295759377245,True,6.850345776194544,6.640118142890206,40.702476960216,2.173275615095709,616397026.9566249,4.28790037091189,1.8296228542474369,2.268836431320387,0.7342132989573313,2017-01-26,65786.89844,EXIT_MA,29,-1.8950455695420532,-2.2866821141746208,6.9970904125578715,-3.0612234252233805,1,12.987012987012985,2.890408420998769,0.5509196387863291
011780.KS,2016-12-15,2016-12-16,79400.0,2017-02-03,80100.0,93.5064935064935,2.51277813580408,3.6222509702457995,0.0,0.9510961214165261,0.9172887627547941,True,9.059717343354311,10.332291791851933,67.39811912225706,3.50187265917603,12147690412.0,8.979591836734691,1.7885818879088244,2.11397903674424,-0.8739076154806513,2017-02-06,79900.0,EXIT_MA,33,0.6297229219143663,0.22800746114821635,18.136020151133494,-2.896725440806047,1,13.636363636363635,2.8325451825024883,0.032418332272832195
034020.KS,2016-12-20,2016-12-21,21927.80664,2017-01-25,21927.80664,85.06493506493507,2.1785702222616905,1.4651988956431827,-7.046978237294632,0.9632264296022285,0.9849828770067954,True,4.678406519770517,6.734967261964253,91.69549906451368,3.28519714865563,15279530369.265694,2.7829299756405135,1.9667548724499717,1.8723437922394393,0.0,2017-01-26,21531.99805,EXIT_MA,25,-1.8050532663763108,-2.1970490617201244,7.942237993028933,-2.707579922366554,1,13.636363636363635,2.9478626273591324,-0.2525533087075371
005850.KS,2017-01-03,2017-01-04,23350.0,,23250.0,99.35064935064936,2.8042438939666394,2.19780219780219,0.0,0.9924357034795764,0.7219222747930025,True,25.580641676569083,13.804496488558993,67.87003610108304,3.741935483870968,2425363360.0,17.42424242424243,1.901001084861642,0.66980296065835,0.43010752688172893,2017-02-10,21715.5,STOP,25,-6.999999999999995,-7.371257485029947,11.563169164882225,-7.494646680942186,1,13.636363636363635,4.105716048807007,-0.6247555243125924
000880.KS,2017-01-04,2017-01-05,49117.25781,2017-01-24,49117.25781,78.57142857142857,1.9436095197836083,0.6775104618187644,-5.949363673177254,0.757709130086391,1.0250832652780535,True,3.8173485287688047,3.46607301363957,33.51746556593342,1.877523955159092,8078700590.357224,4.500704421834523,1.9662799704430078,0.6138487514711466,0.0,2017-01-25,47067.94922,EXIT_MA,14,-4.172278098112336,-4.554823894127857,2.2880196291642285,-5.248990405720699,1,13.636363636363635,2.8032138150664965,0.674726030702244
000660.KS,2017-01-09,2017-01-10,49850.0,2017-02-14,49550.0,100.0,1.5675128315248998,2.270381836945301,0.0,1.013215859030837,0.8881155091153499,True,13.156272123135949,23.049471007264,92.42718446601941,2.199798183652876,109421862642.0,8.90109890109889,2.0795512144974326,0.5403225633104247,0.6054490413723412,2017-02-15,48300.0,EXIT_MA,24,-3.1093279839518595,-3.496117093796347,10.13039117352057,-4.613841524573726,1,10.38961038961039,1.1898161546701758,1.2913685226847216
161390.KS,2017-01-10,2017-01-11,63200.0,,63300.0,86.36363636363636,1.8444489300969726,3.431372549019618,0.0,1.1778774289985052,0.8515481752591473,True,13.181233013874971,2.3193271161401574,49.116607773851584,2.6856240126382307,12155895694.0,12.834224598930488,1.8849296944299043,0.3167022977214051,-0.15797788309637184,2017-01-20,58775.99999999999,STOP,7,-7.000000000000006,-7.371257485029958,2.0569620253164667,-8.069620253164555,1,11.03896103896104,0.881987583522359,0.8635788011272849
005940.KS,2017-01-17,2017-01-18,11200.0,2017-04-10,11350.0,84.4155844155844,4.4576182549231955,3.1818181818181746,0.0,1.41320293398533,1.8812753326082532,True,12.648378260351745,1.86582819821961,34.00236127508855,1.9691629955947136,10740161874.0,12.935323383084585,3.1064285089605237,1.169781629256872,-1.3215859030836996,2017-04-11,11850.0,EXIT_MA,56,5.803571428571419,5.381201881950393,17.410714285714278,-3.125,1,11.688311688311687,1.642477727698255,1.1783784620038595
005490.KS,2017-01-19,2017-01-20,274500.0,2017-02-06,278000.0,93.5064935064935,1.606748561630077,1.831501831501825,-1.5929203539822967,1.135042735042735,0.9850405802093178,True,6.9930339067852065,11.953465826466303,78.20512820512822,2.643884892086331,99432014400.0,5.303030303030298,3.1149176781475996,1.058197469418709,-1.258992805755399,2017-02-07,260000.0,EXIT_MA,10,-5.282331511839711,-5.660445956902227,2.1857923497267784,-5.828779599271405,1,12.337662337662337,1.7090658632424427,2.9246892114910272
011070.KS,2017-01-25,2017-01-26,99500.0,2017-04-27,99100.0,87.01298701298701,7.720021404178262,7.2510822510822415,0.0,1.232845894263217,1.4565583011955183,True,16.77782753175745,2.8673943743067865,39.577464788732385,2.4722502522704337,12451366356.0,13.12785388127853,2.727383925387783,0.49675804080731023,0.4036326942482349,2017-04-28,129500.0,EXIT_MA,63,30.15075376884422,29.631189881543452,45.728643216080414,-2.311557788944718,2,9.740259740259742,1.2129203967502722,2.966534931180287
086790.KS,2017-01-25,2017-01-26,34200.0,2017-04-04,33950.0,91.55844155844156,1.9122522706647576,0.2954209748892156,-1.5942028985507228,1.0295652173913044,1.0078966324638727,True,3.4115138592750505,14.759112478262004,72.7735368956743,2.334315169366716,31568696363.0,4.141104294478537,2.727383925387783,0.49675804080731023,0.7363770250368162,2017-04-05,36800.0,EXIT_MA,46,7.602339181286544,7.172788925073825,18.421052631578938,-1.0233918128654929,2,9.740259740259742,1.2129203967502722,2.966534931180287
005930.KS,2017-01-26,2017-01-31,39900.0,,39900.0,98.05194805194806,1.4668794442894333,1.2690355329949332,0.0,1.3545706371191135,1.121055097796918,True,11.739666181247909,14.586442037705583,76.54867256637168,2.137844611528822,372200495600.0,11.577181208053688,3.5266780222639627,1.160961999667598,0.0,2017-02-15,37080.0,STOP,11,-7.067669172932334,-7.438656521543397,0.0,-7.067669172932334,1,11.03896103896104,2.919258593123497,5.28819216954699
000720.KS,2017-02-01,2017-02-02,44400.0,2017-04-28,44200.0,84.4155844155844,2.5482466360465135,0.11325028312569874,-1.449275362318836,1.0714285714285714,1.0850790798131127,True,5.348460291734192,8.664037865102326,38.55799373040752,2.9638009049773753,16538262560.0,3.2710280373831724,3.319366002013102,0.7765008666735795,0.4524886877828038,2017-05-02,48750.0,EXIT_MA,61,9.797297297297302,9.35898473323622,16.216216216216207,-1.2387387387387427,3,14.285714285714285,2.68093068111519,4.967657188447583
003230.KS,2017-02-01,2017-02-02,43500.0,2017-04-18,43400.0,98.05194805194806,3.2357397274855457,1.8779342723004744,-18.8785046728972,0.8808664259927798,0.8286469012984962,True,1.0712622263623572,26.67320584395949,90.35087719298245,3.4447004608294933,3485462184.0,5.596107055961075,3.319366002013102,0.7765008666735795,0.23041474654377225,2017-04-19,56600.0,EXIT_MA,53,30.114942528735632,29.595521600477205,48.50574712643678,-1.1494252873563204,3,14.285714285714285,2.68093068111519,4.967657188447583
139130.KS,2017-02-01,2017-02-02,10400.0,2017-04-11,10350.0,77.27272727272727,2.0996364522728213,1.4705882352941124,0.0,1.1339401820546164,0.9167545288519812,True,5.138050831961949,6.022617124394203,32.01530612244898,1.9178743961352656,4655766184.0,7.253886010362698,3.319366002013102,0.7765008666735795,0.48309178743961567,2017-04-12,10800.0,EXIT_MA,48,3.8461538461538547,3.431598341777997,13.942307692307686,-2.4038461538461564,3,14.285714285714285,2.68093068111519,4.967657188447583
032640.KS,2017-02-03,2017-02-06,12300.0,2017-05-02,12100.0,70.77922077922078,3.287115434523029,1.2552301255230214,-3.585657370517925,1.208888888888889,1.677383079269366,True,3.4984175861773936,2.438062693040677,35.65022421524664,2.2520661157024793,11707016688.0,7.079646017699126,2.9182960095935684,0.28939960528524544,1.6528925619834656,2017-05-04,14050.0,EXIT_MA,60,14.22764227642277,13.771643704461,25.203252032520318,-2.4390243902439046,1,13.636363636363635,1.345295203369412,3.4831088872727456
006260.KS,2017-02-10,2017-02-13,70400.0,,70200.0,98.7012987012987,3.147700175499873,6.042296072507547,0.0,1.2619718309859156,1.0984442981952494,True,12.575772154334652,7.612128324158274,102.59740259740258,2.735042735042735,6107287528.0,12.5,2.9380371581552156,0.1430457872632518,0.2849002849002913,2017-03-02,65471.99999999999,STOP,12,-7.000000000000006,-7.371257485029958,1.5625,-7.386363636363635,1,16.233766233766232,-0.004329476783926367,5.4662468889820515
003670.KS,2017-02-13,2017-02-14,12174.3252,2017-05-12,12222.06738,70.77922077922078,3.266249661553251,1.5873008880554762,0.0,1.019920773658715,1.4914454743476724,True,4.995488428525818,6.413065652774419,33.056133842408954,2.480470664857357,1701167259.523299,5.785125982686967,3.0989733478515413,0.3358800375073745,-0.3906227851282029,2017-05-15,13463.37109,EXIT_MA,59,10.588232767102369,10.14676277601614,22.745092434363446,-0.3921627623352797,3,16.883116883116884,-0.4067763271869973,5.000877771312573
034020.KS,2017-02-13,2017-02-14,24183.91602,,24065.17383,94.15584415584416,2.0142901242903397,1.6722400290580142,0.0,0.9384830914302197,0.9813478352536972,True,9.17971367256294,7.2955503987292225,104.7138092228976,2.6809204394597956,13230621594.38594,2.702697977101276,3.0989733478515413,0.3358800375073745,0.4934192075187749,2017-02-17,22402.77734,STOP,3,-7.364972151437366,-7.7347726618108625,0.16367088757363035,-9.492629142862864,3,16.883116883116884,-0.4067763271869973,5.000877771312573
204320.KS,2017-02-13,2017-02-14,58000.0,,57200.0,96.75324675324676,1.4941199572360526,1.0600706713780994,-0.34843205574912606,1.4635488308115543,1.761674022831156,True,13.334654250049539,4.8128342245989275,101.40845070422534,3.723776223776224,13020256590.0,10.000000000000009,3.0989733478515413,0.3358800375073745,1.3986013986013957,2017-02-22,53940.0,STOP,6,-6.999999999999995,-7.371257485029936,0.0,-7.241379310344831,3,16.883116883116884,-0.4067763271869973,5.000877771312573
036460.KS,2017-02-15,2017-02-16,48800.0,2017-03-03,49150.0,79.22077922077922,1.8269507670187592,0.3061224489795844,-0.30425963488843744,1.0805902383654937,0.9546629076480792,True,3.327937435617123,8.712147183179075,35.773480662983424,2.222787385554425,8446161569.0,2.3958333333333304,3.325556216709047,0.5449813357351063,-0.7121057985757906,2017-03-06,47200.0,EXIT_MA,11,-3.2786885245901676,-3.6648015444520787,1.8442622950819665,-4.4057377049180335,2,16.233766233766232,0.9539032998272745,5.534349250732484
085620.KS,2017-02-15,2017-02-16,6300.0,2017-03-27,6280.0,94.8051948051948,2.609070183024666,2.1138211382113914,0.0,1.1437125748502994,0.9777348210280122,True,13.689851189398606,16.61828507489471,59.59339263024142,3.0812101910828025,2164867972.0,19.39163498098859,3.325556216709047,0.5449813357351063,0.31847133757962887,2017-03-28,5930.0,EXIT_MA,27,-5.873015873015874,-6.248772296676486,3.492063492063502,-7.777777777777772,2,16.233766233766232,0.9539032998272745,5.534349250732484
028670.KS,2017-02-16,2017-02-17,4510.0,2017-04-24,4475.0,88.96103896103897,2.259138309623685,0.44893378226711356,0.0,1.1009988901220866,1.522353258389361,True,11.953367357150002,4.817097154844618,56.46853146853146,2.7597765363128492,7813088071.9,9.146341463414643,3.2083959314774813,0.4233625692001697,0.7821229050279266,2017-04-25,5140.0,EXIT_MA,46,13.968957871396892,13.51399197171068,29.490022172949004,-0.8869179600886956,1,16.883116883116884,0.48120637091075835,5.889475654950638
009540.KS,2017-02-21,2017-02-22,101195.8984,2017-04-27,100869.4609,87.66233766233766,2.1758837170423706,2.9999998074164314,-2.215184002294557,0.9180324618079531,1.0167234681103445,True,6.706268268049587,9.600136348684263,55.903132792654844,2.5242719702093703,27115175178.299908,11.151083768324366,4.177843144328852,1.2966418087575704,0.3236237183062096,2017-04-28,107724.6641,EXIT_MA,46,6.4516109874271255,6.026654456539182,16.129027320340473,-0.9677470287669299,1,17.532467532467532,1.8067216496244543,6.679480197033971
006040.KS,2017-02-24,2017-02-27,70381.23438,2017-03-09,70869.99219,84.4155844155844,1.8027522306840358,1.6830336541716617,-0.275098355017811,1.0949723431033136,0.9375547791606473,True,4.139737321737291,10.871694186544346,36.79245767186672,2.724137034365884,901138675.571409,7.09010938223813,3.6445149334130456,0.6065404772063188,-0.6896541045040117,2017-03-10,66568.91406,EXIT_MA,8,-5.4166715795529345,-5.794249736919999,2.5000005406270676,-7.222223217279122,1,15.584415584415584,1.3149959251766985,5.849711185486339
010140.KS,2017-02-28,2017-03-02,9476.999023,2017-03-30,9434.878906,92.20779220779221,1.4281944794269947,0.4484317967297091,-1.2766279283187854,0.9999998218459627,0.8588409697570013,True,9.32802196149105,12.25952678937392,53.29348879783502,2.97767716150908,20952207788.88219,7.692307694063727,3.466823993850343,0.4246648335918257,0.4464298632727015,2017-03-31,9182.15918,EXIT_MA,21,-3.1111097751982952,-3.4978917721036784,12.000003737892118,-3.1111097751982952,1,14.935064935064934,1.1641600627002369,5.4386839571518575
005930.KS,2017-03-02,2017-03-03,39340.0,2017-04-20,39720.0,97.40259740259741,2.0095321755608135,0.1512859304084735,-0.4511278195488688,1.031605562579014,1.0876262930994842,True,5.37709719525008,15.640339681916338,69.45392491467577,1.8277945619335347,408671234040.0,1.5337423312883347,3.979266226056355,0.8995815247281547,-0.9566968781470342,2017-04-21,40480.0,EXIT_MA,35,2.8978139298424077,2.4870442135556114,8.490086426029485,-0.4575495678698527,1,12.987012987012985,1.0656157335385608,6.700459147424853
028050.KS,2017-03-07,2017-03-08,13400.0,,13500.0,95.45454545454545,1.5361517391327897,1.1235955056179803,0.0,1.1457286432160805,1.4368296569359917,True,14.95231607629428,9.067944574464137,47.54098360655738,3.8148148148148144,29163238509.0,8.000000000000007,3.4641452191576994,0.40901270043645077,-0.7407407407407418,2017-03-09,12462.0,STOP,1,-6.999999999999995,-7.371257485029936,2.238805970149249,-7.0895522388059735,1,13.636363636363635,0.7888748733772433,5.128798941240742
010950.KS,2017-03-13,2017-03-14,93000.0,2017-06-05,92700.0,74.67532467532467,3.733420576283866,4.157303370786525,-5.5045871559633035,1.2481857764876634,1.2879709777949322,True,8.787494719053646,5.0592724560311275,33.57348703170029,1.8446601941747571,22982600818.0,10.357142857142865,4.473664898093577,1.2460781142408228,0.3236245954692629,2017-06-07,98900.0,EXIT_MA,56,6.34408602150538,5.9195587319983645,16.129032258064523,-1.505376344086018,2,16.233766233766232,2.048596121696278,4.008394424389183
055550.KS,2017-03-13,2017-03-14,50000.0,2017-03-30,49050.0,77.27272727272727,1.7145113488073667,2.294056308654846,0.0,1.1831750339213025,0.9142649901142955,True,5.838943552563447,8.640180973199785,32.38866396761133,1.8909276248725788,51208098040.0,3.2631578947368345,4.473664898093577,1.2460781142408228,1.9367991845055998,2017-03-31,47350.0,EXIT_MA,13,-5.300000000000004,-5.678043912175646,0.6000000000000005,-6.899999999999995,2,16.233766233766232,2.048596121696278,4.008394424389183
009150.KS,2017-03-14,2017-03-15,62300.0,2017-07-28,62200.0,89.6103896103896,1.5616238837855374,1.3029315960912058,0.0,0.9270664505672609,0.920764078837156,True,11.449561010571575,7.586060655714011,37.15545755237044,2.451768488745981,27149379274.0,12.072072072072082,5.2215137536569145,1.8858711457081068,0.1607717041800738,2017-07-31,90500.0,EXIT_MA,93,45.26484751203852,44.6849479211721,79.7752808988764,0.0,1,16.233766233766232,2.652208385209831,4.7577918196983315
018670.KS,2017-03-17,2017-03-20,113073.75,2017-05-04,113559.0469,82.46753246753246,1.8020552282085716,1.2986991149521065,-9.652508354669187,1.1428573259394965,1.2220793159777548,True,6.664235551449105,9.092636534319176,59.044422106523584,3.6324790645103584,2126250574.9078445,7.834100842055802,6.592914501027525,2.847311785697748,-0.427352036889983,2017-05-08,112588.4609,EXIT_MA,32,-0.42917927458848704,-0.8266675808775492,9.442060778916407,-0.8583653588918772,1,16.233766233766232,3.974368179233556,6.1906731327861175
005380.KS,2017-03-21,2017-03-22,167500.0,,170000.0,83.76623376623377,4.560434425239169,8.280254777070063,0.0,1.1029900332225913,1.2697124722909832,True,15.68560734943858,5.48985122305774,31.782945736434097,2.338235294117647,73400491840.0,13.33333333333333,7.170918532761283,3.0856351401095328,-1.4705882352941124,2017-03-29,155775.0,STOP,5,-6.999999999999995,-7.371257485029936,1.7910447761193993,-7.164179104477608,1,16.233766233766232,4.50923266878458,6.890219861390112
017670.KS,2017-03-23,2017-03-24,59132.40234,,59132.40234,81.81818181818183,1.6776242066980815,0.7677587158930299,0.0,1.4345547736599376,1.4491308422279963,True,13.063706696568445,3.324432436054736,30.27295893128963,2.295238538925222,41673833324.963356,13.636368744664962,6.794427369972533,2.498926024619963,0.0,2017-04-11,54993.134176199994,STOP,12,-7.000000000000006,-7.371257485029947,1.1428537540455475,-8.380953882957021,2,16.233766233766232,3.1382107101985968,6.7203666873182355
